Date,HomeTeam,AwayTeam,Goals_h,Goals_A,Goals_H_ht,Goals_A_ht,winner,Season
2020-05-23,Wolfsburg,Dortmund,0,2,0.0,1.0,A,1920
2020-05-23,Bayern Munich,Ein Frankfurt,5,2,2.0,0.0,H,1920
2020-05-24,Schalke 04,Augsburg,0,3,0.0,1.0,A,1920
2020-05-24,Mainz,RB Leipzig,0,5,0.0,3.0,A,1920
2020-05-24,FC Koln,Fortuna Dusseldorf,2,2,0.0,1.0,D,1920
2020-05-26,Dortmund,Bayern Munich,0,1,0.0,1.0,A,1920
2020-05-26,Ein Frankfurt,Freiburg,3,3,1.0,1.0,D,1920
2020-05-26,Leverkusen,Wolfsburg,1,4,0.0,1.0,A,1920
2020-05-26,Werder Bremen,M'gladbach,0,0,0.0,0.0,D,1920
2020-05-27,RB Leipzig,Hertha,2,2,1.0,1.0,D,1920
2020-05-27,Augsburg,Paderborn,0,0,0.0,0.0,D,1920
2020-05-27,Fortuna Dusseldorf,Schalke 04,2,1,0.0,0.0,H,1920
2020-05-27,Hoffenheim,FC Koln,3,1,1.0,0.0,H,1920
2020-05-27,Union Berlin,Mainz,1,1,1.0,1.0,D,1920
2020-05-29,Freiburg,Leverkusen,0,1,0.0,0.0,A,1920
2020-05-30,Hertha,Augsburg,2,0,1.0,0.0,H,1920
2020-05-30,Mainz,Hoffenheim,0,1,0.0,1.0,A,1920
2020-05-30,Schalke 04,Werder Bremen,0,1,0.0,1.0,A,1920
2020-05-30,Wolfsburg,Ein Frankfurt,1,2,0.0,1.0,A,1920
2020-05-30,Bayern Munich,Fortuna Dusseldorf,5,0,3.0,0.0,H,1920
2020-05-31,M'gladbach,Union Berlin,4,1,2.0,0.0,H,1920
2020-05-31,Paderborn,Dortmund,1,6,0.0,0.0,A,1920
2020-06-01,FC Koln,RB Leipzig,2,4,1.0,2.0,A,1920
2020-06-03,Werder Bremen,Ein Frankfurt,0,3,0.0,0.0,A,1920
2020-06-05,Freiburg,M'gladbach,1,0,0.0,0.0,H,1920
2020-06-06,Ein Frankfurt,Mainz,0,2,0.0,1.0,A,1920
2020-06-06,Fortuna Dusseldorf,Hoffenheim,2,2,1.0,1.0,D,1920
2020-06-06,Leverkusen,Bayern Munich,2,4,1.0,3.0,A,1920
2020-06-06,RB Leipzig,Paderborn,1,1,1.0,0.0,D,1920
2020-06-06,Dortmund,Hertha,1,0,0.0,0.0,H,1920
2020-06-07,Werder Bremen,Wolfsburg,0,1,0.0,0.0,A,1920
2020-06-07,Union Berlin,Schalke 04,1,1,1.0,1.0,D,1920
2020-06-07,Augsburg,FC Koln,1,1,0.0,0.0,D,1920
2020-06-12,Hoffenheim,RB Leipzig,0,2,0.0,2.0,A,1920
2020-06-13,FC Koln,Union Berlin,1,2,0.0,1.0,A,1920
2020-06-13,Fortuna Dusseldorf,Dortmund,0,1,0.0,0.0,A,1920
2020-06-13,Hertha,Ein Frankfurt,1,4,1.0,0.0,A,1920
2020-06-13,Paderborn,Werder Bremen,1,5,0.0,3.0,A,1920
2020-06-13,Wolfsburg,Freiburg,2,2,2.0,1.0,D,1920
2020-06-13,Bayern Munich,M'gladbach,2,1,1.0,1.0,H,1920
2020-06-14,Mainz,Augsburg,0,1,0.0,1.0,A,1920
2020-06-14,Schalke 04,Leverkusen,1,1,0.0,0.0,D,1920
2020-06-16,M'gladbach,Wolfsburg,3,0,2.0,0.0,H,1920
2020-06-16,Freiburg,Hertha,2,1,0.0,0.0,H,1920
2020-06-16,Union Berlin,Paderborn,1,0,1.0,0.0,H,1920
2020-06-16,Werder Bremen,Bayern Munich,0,1,0.0,1.0,A,1920
2020-06-17,Ein Frankfurt,Schalke 04,2,1,1.0,0.0,H,1920
2020-06-17,Augsburg,Hoffenheim,1,3,0.0,0.0,A,1920
2020-06-17,Dortmund,Mainz,0,2,0.0,1.0,A,1920
2020-06-17,Leverkusen,FC Koln,3,1,2.0,0.0,H,1920
2020-06-17,RB Leipzig,Fortuna Dusseldorf,2,2,0.0,0.0,D,1920
2020-06-20,Bayern Munich,Freiburg,3,1,3.0,1.0,H,1920
2020-06-20,FC Koln,Ein Frankfurt,1,1,1.0,0.0,D,1920
2020-06-20,Fortuna Dusseldorf,Augsburg,1,1,1.0,1.0,D,1920
2020-06-20,Hertha,Leverkusen,2,0,1.0,0.0,H,1920
2020-06-20,Hoffenheim,Union Berlin,4,0,3.0,0.0,H,1920
2020-06-20,Mainz,Werder Bremen,3,1,2.0,0.0,H,1920
2020-06-20,Paderborn,M'gladbach,1,3,0.0,1.0,A,1920
2020-06-20,RB Leipzig,Dortmund,0,2,0.0,1.0,A,1920
2020-06-20,Schalke 04,Wolfsburg,1,4,0.0,1.0,A,1920
2020-06-27,Augsburg,RB Leipzig,1,2,0.0,1.0,A,1920
2020-06-27,Dortmund,Hoffenheim,0,4,0.0,2.0,A,1920
2020-06-27,Ein Frankfurt,Paderborn,3,2,2.0,0.0,H,1920
2020-06-27,Freiburg,Schalke 04,4,0,2.0,0.0,H,1920
2020-06-27,Leverkusen,Mainz,1,0,1.0,0.0,H,1920
2020-06-27,M'gladbach,Hertha,2,1,1.0,0.0,H,1920
2020-06-27,Union Berlin,Fortuna Dusseldorf,3,0,1.0,0.0,H,1920
2020-06-27,Werder Bremen,FC Koln,6,1,3.0,0.0,H,1920
2020-06-27,Wolfsburg,Bayern Munich,0,4,0.0,2.0,A,1920
2020-09-18,Bayern Munich,Schalke 04,8,0,3.0,0.0,H,2021
2020-09-19,Ein Frankfurt,Bielefeld,1,1,0.0,0.0,D,2021
2020-09-19,FC Koln,Hoffenheim,2,3,1.0,2.0,A,2021
2020-09-19,Stuttgart,Freiburg,2,3,0.0,2.0,A,2021
2020-09-19,Union Berlin,Augsburg,1,3,0.0,1.0,A,2021
2020-09-19,Werder Bremen,Hertha,1,4,0.0,2.0,A,2021
2020-09-19,Dortmund,M'gladbach,3,0,1.0,0.0,H,2021
2020-09-20,RB Leipzig,Mainz,3,1,2.0,0.0,H,2021
2020-09-20,Wolfsburg,Leverkusen,0,0,0.0,0.0,D,2021
2020-09-25,Hertha,Ein Frankfurt,1,3,0.0,2.0,A,2021
2020-09-26,Augsburg,Dortmund,2,0,1.0,0.0,H,2021
2020-09-26,Bielefeld,FC Koln,1,0,0.0,0.0,H,2021
2020-09-26,Leverkusen,RB Leipzig,1,1,1.0,1.0,D,2021
2020-09-26,Mainz,Stuttgart,1,4,1.0,1.0,A,2021
2020-09-26,M'gladbach,Union Berlin,1,1,0.0,0.0,D,2021
2020-09-26,Schalke 04,Werder Bremen,1,3,0.0,2.0,A,2021
2020-09-27,Hoffenheim,Bayern Munich,4,1,2.0,1.0,H,2021
2020-09-27,Freiburg,Wolfsburg,1,1,1.0,1.0,D,2021
2020-10-02,Union Berlin,Mainz,4,0,1.0,0.0,H,2021
2020-10-03,Dortmund,Freiburg,4,0,1.0,0.0,H,2021
2020-10-03,Ein Frankfurt,Hoffenheim,2,1,0.0,1.0,H,2021
2020-10-03,FC Koln,M'gladbach,1,3,0.0,2.0,A,2021
2020-10-03,Stuttgart,Leverkusen,1,1,0.0,1.0,D,2021
2020-10-03,Werder Bremen,Bielefeld,1,0,1.0,0.0,H,2021
2020-10-03,RB Leipzig,Schalke 04,4,0,3.0,0.0,H,2021
2020-10-04,Wolfsburg,Augsburg,0,0,0.0,0.0,D,2021
2020-10-04,Bayern Munich,Hertha,4,3,1.0,0.0,H,2021
2020-10-17,Augsburg,RB Leipzig,0,2,0.0,1.0,A,2021
2020-10-17,Freiburg,Werder Bremen,1,1,1.0,1.0,D,2021
2020-10-17,Hertha,Stuttgart,0,2,0.0,1.0,A,2021
2020-10-17,Hoffenheim,Dortmund,0,1,0.0,0.0,A,2021
2020-10-17,Mainz,Leverkusen,0,1,0.0,1.0,A,2021
2020-10-17,Bielefeld,Bayern Munich,1,4,0.0,3.0,A,2021
2020-10-17,M'gladbach,Wolfsburg,1,1,0.0,0.0,D,2021
2020-10-18,FC Koln,Ein Frankfurt,1,1,0.0,1.0,D,2021
2020-10-18,Schalke 04,Union Berlin,1,1,0.0,0.0,D,2021
2020-10-23,Stuttgart,FC Koln,1,1,1.0,1.0,D,2021
2020-10-24,Bayern Munich,Ein Frankfurt,5,0,2.0,0.0,H,2021
2020-10-24,Mainz,M'gladbach,2,3,2.0,1.0,A,2021
2020-10-24,RB Leipzig,Hertha,2,1,1.0,1.0,H,2021
2020-10-24,Union Berlin,Freiburg,1,1,1.0,1.0,D,2021
2020-10-24,Dortmund,Schalke 04,3,0,0.0,0.0,H,2021
2020-10-25,Wolfsburg,Bielefeld,2,1,2.0,0.0,H,2021
2020-10-25,Werder Bremen,Hoffenheim,1,1,1.0,1.0,D,2021
2020-10-26,Leverkusen,Augsburg,3,1,1.0,0.0,H,2021
2020-10-30,Schalke 04,Stuttgart,1,1,1.0,0.0,D,2021
2020-10-31,Augsburg,Mainz,3,1,1.0,0.0,H,2021
2020-10-31,Bielefeld,Dortmund,0,2,0.0,0.0,A,2021
2020-10-31,Ein Frankfurt,Werder Bremen,1,1,0.0,0.0,D,2021
2020-10-31,FC Koln,Bayern Munich,1,2,0.0,2.0,A,2021
2020-10-31,M'gladbach,RB Leipzig,1,0,0.0,0.0,H,2021
2020-11-01,Freiburg,Leverkusen,2,4,1.0,2.0,A,2021
2020-11-01,Hertha,Wolfsburg,1,1,1.0,1.0,D,2021
2020-11-02,Hoffenheim,Union Berlin,1,3,0.0,0.0,A,2021
2020-11-06,Werder Bremen,FC Koln,1,1,0.0,0.0,D,2021
2020-11-07,Augsburg,Hertha,0,3,0.0,1.0,A,2021
2020-11-07,Mainz,Schalke 04,2,2,2.0,1.0,D,2021
2020-11-07,RB Leipzig,Freiburg,3,0,1.0,0.0,H,2021
2020-11-07,Stuttgart,Ein Frankfurt,2,2,2.0,0.0,D,2021
2020-11-07,Union Berlin,Bielefeld,5,0,3.0,0.0,H,2021
2020-11-07,Dortmund,Bayern Munich,2,3,1.0,1.0,A,2021
2020-11-08,Wolfsburg,Hoffenheim,2,1,2.0,0.0,H,2021
2020-11-08,Leverkusen,M'gladbach,4,3,2.0,2.0,H,2021
2020-11-21,Bayern Munich,Werder Bremen,1,1,0.0,1.0,D,2021
2020-11-21,Bielefeld,Leverkusen,1,2,0.0,1.0,A,2021
2020-11-21,Hoffenheim,Stuttgart,3,3,1.0,2.0,D,2021
2020-11-21,M'gladbach,Augsburg,1,1,1.0,0.0,D,2021
2020-11-21,Schalke 04,Wolfsburg,0,2,0.0,2.0,A,2021
2020-11-21,Ein Frankfurt,RB Leipzig,1,1,1.0,0.0,D,2021
2020-11-21,Hertha,Dortmund,2,5,1.0,0.0,A,2021
2020-11-22,Freiburg,Mainz,1,3,0.0,3.0,A,2021
2020-11-22,FC Koln,Union Berlin,1,2,1.0,1.0,A,2021
2020-11-27,Wolfsburg,Werder Bremen,5,3,3.0,2.0,H,2021
2020-11-28,Augsburg,Freiburg,1,1,0.0,0.0,D,2021
2020-11-28,Dortmund,FC Koln,1,2,0.0,1.0,A,2021
2020-11-28,RB Leipzig,Bielefeld,2,1,1.0,0.0,H,2021
2020-11-28,Stuttgart,Bayern Munich,1,3,1.0,2.0,A,2021
2020-11-28,Union Berlin,Ein Frankfurt,3,3,2.0,2.0,D,2021
2020-11-28,M'gladbach,Schalke 04,4,1,2.0,1.0,H,2021
2020-11-29,Leverkusen,Hertha,0,0,0.0,0.0,D,2021
2020-11-29,Mainz,Hoffenheim,1,1,1.0,0.0,D,2021
2020-12-04,Hertha,Union Berlin,3,1,0.0,1.0,H,2021
2020-12-05,Bielefeld,Mainz,2,1,2.0,0.0,H,2021
2020-12-05,Ein Frankfurt,Dortmund,1,1,1.0,0.0,D,2021
2020-12-05,FC Koln,Wolfsburg,2,2,2.0,1.0,D,2021
2020-12-05,Freiburg,M'gladbach,2,2,1.0,1.0,D,2021
2020-12-05,Bayern Munich,RB Leipzig,3,3,2.0,2.0,D,2021
2020-12-06,Werder Bremen,Stuttgart,1,2,0.0,1.0,A,2021
2020-12-06,Schalke 04,Leverkusen,0,3,0.0,1.0,A,2021
2020-12-07,Hoffenheim,Augsburg,3,1,1.0,1.0,H,2021
2020-12-11,Wolfsburg,Ein Frankfurt,2,1,0.0,0.0,H,2021
2020-12-12,Dortmund,Stuttgart,1,5,1.0,1.0,A,2021
2020-12-12,Freiburg,Bielefeld,2,0,0.0,0.0,H,2021
2020-12-12,Mainz,FC Koln,0,1,0.0,0.0,A,2021
2020-12-12,M'gladbach,Hertha,1,1,0.0,0.0,D,2021
2020-12-12,RB Leipzig,Werder Bremen,2,0,2.0,0.0,H,2021
2020-12-12,Union Berlin,Bayern Munich,1,1,1.0,0.0,D,2021
2020-12-13,Augsburg,Schalke 04,2,2,1.0,0.0,D,2021
2020-12-13,Leverkusen,Hoffenheim,4,1,2.0,0.0,H,2021
2020-12-15,Ein Frankfurt,M'gladbach,3,3,3.0,1.0,D,2021
2020-12-15,Hertha,Mainz,0,0,0.0,0.0,D,2021
2020-12-15,Stuttgart,Union Berlin,2,2,0.0,1.0,D,2021
2020-12-15,Werder Bremen,Dortmund,1,2,1.0,1.0,A,2021
2020-12-16,Schalke 04,Freiburg,0,2,0.0,0.0,A,2021
2020-12-16,Bayern Munich,Wolfsburg,2,1,1.0,1.0,H,2021
2020-12-16,Bielefeld,Augsburg,0,1,0.0,0.0,A,2021
2020-12-16,FC Koln,Leverkusen,0,4,0.0,2.0,A,2021
2020-12-16,Hoffenheim,RB Leipzig,0,1,0.0,0.0,A,2021
2020-12-18,Union Berlin,Dortmund,2,1,0.0,0.0,H,2021
2020-12-19,Augsburg,Ein Frankfurt,0,2,0.0,0.0,A,2021
2020-12-19,Mainz,Werder Bremen,0,1,0.0,0.0,A,2021
2020-12-19,M'gladbach,Hoffenheim,1,2,1.0,0.0,A,2021
2020-12-19,RB Leipzig,FC Koln,0,0,0.0,0.0,D,2021
2020-12-19,Schalke 04,Bielefeld,0,1,0.0,0.0,A,2021
2020-12-19,Leverkusen,Bayern Munich,1,2,1.0,1.0,A,2021
2020-12-20,Freiburg,Hertha,4,1,1.0,0.0,H,2021
2020-12-20,Wolfsburg,Stuttgart,1,0,0.0,0.0,H,2021
2021-01-02,Bielefeld,M'gladbach,0,1,0.0,0.0,A,2021
2021-01-02,Ein Frankfurt,Leverkusen,2,1,1.0,1.0,H,2021
2021-01-02,FC Koln,Augsburg,0,1,0.0,0.0,A,2021
2021-01-02,Hoffenheim,Freiburg,1,3,0.0,3.0,A,2021
2021-01-02,Werder Bremen,Union Berlin,0,2,0.0,2.0,A,2021
2021-01-02,Hertha,Schalke 04,3,0,1.0,0.0,H,2021
2021-01-02,Stuttgart,RB Leipzig,0,1,0.0,0.0,A,2021
2021-01-03,Dortmund,Wolfsburg,2,0,0.0,0.0,H,2021
2021-01-03,Bayern Munich,Mainz,5,2,0.0,2.0,H,2021
2021-01-08,M'gladbach,Bayern Munich,3,2,2.0,2.0,H,2021
2021-01-09,Freiburg,FC Koln,5,0,2.0,0.0,H,2021
2021-01-09,Leverkusen,Werder Bremen,1,1,0.0,0.0,D,2021
2021-01-09,Mainz,Ein Frankfurt,0,2,0.0,1.0,A,2021
2021-01-09,Schalke 04,Hoffenheim,4,0,1.0,0.0,H,2021
2021-01-09,Union Berlin,Wolfsburg,2,2,1.0,1.0,D,2021
2021-01-09,RB Leipzig,Dortmund,1,3,0.0,0.0,A,2021
2021-01-10,Augsburg,Stuttgart,1,4,0.0,2.0,A,2021
2021-01-10,Bielefeld,Hertha,1,0,0.0,0.0,H,2021
2021-01-15,Union Berlin,Leverkusen,1,0,0.0,0.0,H,2021
2021-01-16,Dortmund,Mainz,1,1,0.0,0.0,D,2021
2021-01-16,FC Koln,Hertha,0,0,0.0,0.0,D,2021
2021-01-16,Hoffenheim,Bielefeld,0,0,0.0,0.0,D,2021
2021-01-16,Werder Bremen,Augsburg,2,0,0.0,0.0,H,2021
2021-01-16,Wolfsburg,RB Leipzig,2,2,2.0,1.0,D,2021
2021-01-16,Stuttgart,M'gladbach,2,2,0.0,1.0,D,2021
2021-01-17,Bayern Munich,Freiburg,2,1,1.0,0.0,H,2021
2021-01-17,Ein Frankfurt,Schalke 04,3,1,1.0,1.0,H,2021
2021-01-19,M'gladbach,Werder Bremen,1,0,0.0,0.0,H,2021
2021-01-19,Hertha,Hoffenheim,0,3,0.0,1.0,A,2021
2021-01-19,Leverkusen,Dortmund,2,1,1.0,0.0,H,2021
2021-01-19,Mainz,Wolfsburg,0,2,0.0,0.0,A,2021
2021-01-20,Schalke 04,FC Koln,1,2,0.0,1.0,A,2021
2021-01-20,Augsburg,Bayern Munich,0,1,0.0,1.0,A,2021
2021-01-20,Bielefeld,Stuttgart,3,0,1.0,0.0,H,2021
2021-01-20,Freiburg,Ein Frankfurt,2,2,1.0,1.0,D,2021
2021-01-20,RB Leipzig,Union Berlin,1,0,0.0,0.0,H,2021
2021-01-22,M'gladbach,Dortmund,4,2,2.0,2.0,H,2021
2021-01-23,Augsburg,Union Berlin,2,1,1.0,1.0,H,2021
2021-01-23,Bielefeld,Ein Frankfurt,1,5,1.0,3.0,A,2021
2021-01-23,Freiburg,Stuttgart,2,1,2.0,1.0,H,2021
2021-01-23,Leverkusen,Wolfsburg,0,1,0.0,1.0,A,2021
2021-01-23,Mainz,RB Leipzig,3,2,2.0,2.0,H,2021
2021-01-23,Hertha,Werder Bremen,1,4,1.0,2.0,A,2021
2021-01-24,Schalke 04,Bayern Munich,0,4,0.0,1.0,A,2021
2021-01-24,Hoffenheim,FC Koln,3,0,2.0,0.0,H,2021
2021-01-29,Stuttgart,Mainz,2,0,0.0,0.0,H,2021
2021-01-30,Bayern Munich,Hoffenheim,4,1,2.0,1.0,H,2021
2021-01-30,Dortmund,Augsburg,3,1,1.0,1.0,H,2021
2021-01-30,Ein Frankfurt,Hertha,3,1,0.0,0.0,H,2021
2021-01-30,Union Berlin,M'gladbach,1,1,1.0,0.0,D,2021
2021-01-30,Werder Bremen,Schalke 04,1,1,0.0,1.0,D,2021
2021-01-30,RB Leipzig,Leverkusen,1,0,0.0,0.0,H,2021
2021-01-31,FC Koln,Bielefeld,3,1,2.0,0.0,H,2021
2021-01-31,Wolfsburg,Freiburg,3,0,2.0,0.0,H,2021
2021-02-05,Hertha,Bayern Munich,0,1,0.0,1.0,A,2021
2021-02-06,Augsburg,Wolfsburg,0,2,0.0,1.0,A,2021
2021-02-06,Freiburg,Dortmund,2,1,0.0,0.0,H,2021
2021-02-06,Leverkusen,Stuttgart,5,2,2.0,0.0,H,2021
2021-02-06,Mainz,Union Berlin,1,0,1.0,0.0,H,2021
2021-02-06,Schalke 04,RB Leipzig,0,3,0.0,1.0,A,2021
2021-02-06,M'gladbach,FC Koln,1,2,1.0,1.0,A,2021
2021-02-07,Hoffenheim,Ein Frankfurt,1,3,0.0,1.0,A,2021
2021-02-12,RB Leipzig,Augsburg,2,1,2.0,0.0,H,2021
2021-02-13,Dortmund,Hoffenheim,2,2,1.0,1.0,D,2021
2021-02-13,Leverkusen,Mainz,2,2,1.0,0.0,D,2021
2021-02-13,Stuttgart,Hertha,1,1,1.0,0.0,D,2021
2021-02-13,Werder Bremen,Freiburg,0,0,0.0,0.0,D,2021
2021-02-13,Union Berlin,Schalke 04,0,0,0.0,0.0,D,2021
2021-02-14,Ein Frankfurt,FC Koln,2,0,0.0,0.0,H,2021
2021-02-14,Wolfsburg,M'gladbach,0,0,0.0,0.0,D,2021
2021-02-15,Bayern Munich,Bielefeld,3,3,0.0,2.0,D,2021
2021-02-19,Bielefeld,Wolfsburg,0,3,0.0,1.0,A,2021
2021-02-20,Ein Frankfurt,Bayern Munich,2,1,2.0,0.0,H,2021
2021-02-20,FC Koln,Stuttgart,0,1,0.0,0.0,A,2021
2021-02-20,Freiburg,Union Berlin,0,1,0.0,0.0,A,2021
2021-02-20,M'gladbach,Mainz,1,2,1.0,1.0,A,2021
2021-02-20,Schalke 04,Dortmund,0,4,0.0,2.0,A,2021
2021-02-21,Augsburg,Leverkusen,1,1,1.0,0.0,D,2021
2021-02-21,Hertha,RB Leipzig,0,3,0.0,1.0,A,2021
2021-02-21,Hoffenheim,Werder Bremen,4,0,2.0,0.0,H,2021
2021-02-26,Werder Bremen,Ein Frankfurt,2,1,0.0,1.0,H,2021
2021-02-27,Bayern Munich,FC Koln,5,1,2.0,0.0,H,2021
2021-02-27,Dortmund,Bielefeld,3,0,0.0,0.0,H,2021
2021-02-27,Stuttgart,Schalke 04,5,1,3.0,1.0,H,2021
2021-02-27,Wolfsburg,Hertha,2,0,1.0,0.0,H,2021
2021-02-27,RB Leipzig,M'gladbach,3,2,0.0,2.0,H,2021
2021-02-28,Union Berlin,Hoffenheim,1,1,1.0,1.0,D,2021
2021-02-28,Mainz,Augsburg,0,1,0.0,1.0,A,2021
2021-02-28,Leverkusen,Freiburg,1,2,0.0,0.0,A,2021
2021-03-05,Schalke 04,Mainz,0,0,0.0,0.0,D,2021
2021-03-06,Ein Frankfurt,Stuttgart,1,1,0.0,0.0,D,2021
2021-03-06,Freiburg,RB Leipzig,0,3,0.0,1.0,A,2021
2021-03-06,Hertha,Augsburg,2,1,0.0,1.0,H,2021
2021-03-06,Hoffenheim,Wolfsburg,2,1,2.0,1.0,H,2021
2021-03-06,M'gladbach,Leverkusen,0,1,0.0,0.0,A,2021
2021-03-06,Bayern Munich,Dortmund,4,2,2.0,2.0,H,2021
2021-03-07,FC Koln,Werder Bremen,1,1,0.0,0.0,D,2021
2021-03-07,Bielefeld,Union Berlin,0,0,0.0,0.0,D,2021
2021-03-10,Bielefeld,Werder Bremen,0,2,0.0,0.0,A,2021
2021-03-12,Augsburg,M'gladbach,3,1,0.0,0.0,H,2021
2021-03-13,Mainz,Freiburg,1,0,0.0,0.0,H,2021
2021-03-13,Union Berlin,FC Koln,2,1,0.0,1.0,H,2021
2021-03-13,Werder Bremen,Bayern Munich,1,3,0.0,2.0,A,2021
2021-03-13,Wolfsburg,Schalke 04,5,0,1.0,0.0,H,2021
2021-03-13,Dortmund,Hertha,2,0,0.0,0.0,H,2021
2021-03-14,Leverkusen,Bielefeld,1,2,0.0,1.0,A,2021
2021-03-14,RB Leipzig,Ein Frankfurt,1,1,0.0,0.0,D,2021
2021-03-14,Stuttgart,Hoffenheim,2,0,1.0,0.0,H,2021
2021-03-19,Bielefeld,RB Leipzig,0,1,0.0,0.0,A,2021
2021-03-20,Bayern Munich,Stuttgart,4,0,4.0,0.0,H,2021
2021-03-20,Ein Frankfurt,Union Berlin,5,2,4.0,2.0,H,2021
2021-03-20,FC Koln,Dortmund,2,2,1.0,1.0,D,2021
2021-03-20,Werder Bremen,Wolfsburg,1,2,1.0,2.0,A,2021
2021-03-20,Schalke 04,M'gladbach,0,3,0.0,1.0,A,2021
2021-03-21,Hoffenheim,Mainz,1,2,1.0,2.0,A,2021
2021-03-21,Hertha,Leverkusen,3,0,3.0,0.0,H,2021
2021-03-21,Freiburg,Augsburg,2,0,0.0,0.0,H,2021
2021-04-03,Augsburg,Hoffenheim,2,1,2.0,0.0,H,2021
2021-04-03,Dortmund,Ein Frankfurt,1,2,1.0,1.0,A,2021
2021-04-03,Leverkusen,Schalke 04,2,1,1.0,0.0,H,2021
2021-04-03,Mainz,Bielefeld,1,1,0.0,0.0,D,2021
2021-04-03,Wolfsburg,FC Koln,1,0,0.0,0.0,H,2021
2021-04-03,RB Leipzig,Bayern Munich,0,1,0.0,1.0,A,2021
2021-04-03,M'gladbach,Freiburg,2,1,0.0,1.0,H,2021
2021-04-04,Stuttgart,Werder Bremen,1,0,0.0,0.0,H,2021
2021-04-04,Union Berlin,Hertha,1,1,1.0,1.0,D,2021
2021-04-09,Bielefeld,Freiburg,1,0,0.0,0.0,H,2021
2021-04-10,Bayern Munich,Union Berlin,1,1,0.0,0.0,D,2021
2021-04-10,Ein Frankfurt,Wolfsburg,4,3,2.0,1.0,H,2021
2021-04-10,Hertha,M'gladbach,2,2,1.0,2.0,D,2021
2021-04-10,Werder Bremen,RB Leipzig,1,4,0.0,3.0,A,2021
2021-04-10,Stuttgart,Dortmund,2,3,1.0,0.0,A,2021
2021-04-11,Schalke 04,Augsburg,1,0,1.0,0.0,H,2021
2021-04-11,FC Koln,Mainz,2,3,1.0,1.0,A,2021
2021-04-12,Hoffenheim,Leverkusen,0,0,0.0,0.0,D,2021
2021-04-16,RB Leipzig,Hoffenheim,0,0,0.0,0.0,D,2021
2021-04-17,Augsburg,Bielefeld,0,0,0.0,0.0,D,2021
2021-04-17,Freiburg,Schalke 04,4,0,2.0,0.0,H,2021
2021-04-17,M'gladbach,Ein Frankfurt,4,0,1.0,0.0,H,2021
2021-04-17,Union Berlin,Stuttgart,2,1,2.0,0.0,H,2021
2021-04-17,Wolfsburg,Bayern Munich,2,3,1.0,3.0,A,2021
2021-04-17,Leverkusen,FC Koln,3,0,1.0,0.0,H,2021
2021-04-18,Dortmund,Werder Bremen,4,1,3.0,1.0,H,2021
2021-04-20,FC Koln,RB Leipzig,2,1,0.0,0.0,H,2021
2021-04-20,Bayern Munich,Leverkusen,2,0,2.0,0.0,H,2021
2021-04-20,Bielefeld,Schalke 04,1,0,0.0,0.0,H,2021
2021-04-20,Ein Frankfurt,Augsburg,2,0,1.0,0.0,H,2021
2021-04-21,Dortmund,Union Berlin,2,0,1.0,0.0,H,2021
2021-04-21,Hoffenheim,M'gladbach,3,2,0.0,2.0,H,2021
2021-04-21,Stuttgart,Wolfsburg,1,3,0.0,2.0,A,2021
2021-04-21,Werder Bremen,Mainz,0,1,0.0,1.0,A,2021
2021-04-23,Augsburg,FC Koln,2,3,0.0,3.0,A,2021
2021-04-24,Freiburg,Hoffenheim,1,1,0.0,1.0,D,2021
2021-04-24,Mainz,Bayern Munich,2,1,2.0,0.0,H,2021
2021-04-24,Union Berlin,Werder Bremen,3,1,0.0,0.0,H,2021
2021-04-24,Wolfsburg,Dortmund,0,2,0.0,1.0,A,2021
2021-04-24,Leverkusen,Ein Frankfurt,3,1,0.0,0.0,H,2021
2021-04-25,RB Leipzig,Stuttgart,2,0,0.0,0.0,H,2021
2021-04-25,M'gladbach,Bielefeld,5,0,3.0,0.0,H,2021
2021-05-03,Mainz,Hertha,1,1,1.0,1.0,D,2021
2021-05-06,Hertha,Freiburg,3,0,2.0,0.0,H,2021
2021-05-07,Stuttgart,Augsburg,2,1,1.0,0.0,H,2021
2021-05-08,Dortmund,RB Leipzig,3,2,1.0,0.0,H,2021
2021-05-08,Hoffenheim,Schalke 04,4,2,0.0,2.0,H,2021
2021-05-08,Werder Bremen,Leverkusen,0,0,0.0,0.0,D,2021
2021-05-08,Wolfsburg,Union Berlin,3,0,1.0,0.0,H,2021
2021-05-08,Bayern Munich,M'gladbach,6,0,4.0,0.0,H,2021
2021-05-09,FC Koln,Freiburg,1,4,0.0,2.0,A,2021
2021-05-09,Ein Frankfurt,Mainz,1,1,0.0,1.0,D,2021
2021-05-09,Hertha,Bielefeld,0,0,0.0,0.0,D,2021
2021-05-12,Schalke 04,Hertha,1,2,1.0,1.0,A,2021
2021-05-15,Augsburg,Werder Bremen,2,0,0.0,0.0,H,2021
2021-05-15,Bielefeld,Hoffenheim,1,1,1.0,1.0,D,2021
2021-05-15,Freiburg,Bayern Munich,2,2,1.0,1.0,D,2021
2021-05-15,Hertha,FC Koln,0,0,0.0,0.0,D,2021
2021-05-15,Leverkusen,Union Berlin,1,1,1.0,0.0,D,2021
2021-05-15,M'gladbach,Stuttgart,1,2,1.0,0.0,A,2021
2021-05-15,Schalke 04,Ein Frankfurt,4,3,1.0,1.0,H,2021
2021-05-16,Mainz,Dortmund,1,3,0.0,2.0,A,2021
